cluster_id, record_id
1692,A906385
1692,A977976
1693,A906386
1694,A906387
1694,A983863
1697,A906390
1700,A906393
1701,A906394
1702,A906395
1702,A927849
1702,A977577
1702,A950236
1702,A919729
1702,A919792
1702,A936722
1703,A906396
1703,A925298
1703,A932713
1705,A906398
1706,A906399
1706,A933805
1707,A906400
1710,A906403
1710,A971667
1710,A924562
1710,A981747
1711,A906404
1711,A922898
1712,A906405
1713,A906406
1713,A950997
1713,A971107
1713,A908172
1713,A909991
1713,A977180
1713,A992869
1713,A979000
1714,A906407
1715,A906408
1718,A906411
1720,A906413
1720,A948332
1721,A906414
1724,A906417
1724,A940880
1724,A970172
1724,A962002
1725,A906418
1726,A906419
1727,A906420
1728,A906421
1728,A946510
1728,A958841
1730,A906423
1730,A961830
1730,A966576
1730,A920207
1730,A940174
1730,A926799
1733,A906426
1733,A922950
1733,A970163
1734,A906427
1735,A906428
1737,A906430
1738,A906431
1738,A908125
1738,A942120
1738,A972643
1740,A906433
1740,A919864
1741,A906434
1742,A906435
1743,A906436
1743,A969387
1743,A983826
1743,A918148
1746,A906439
1746,A938222
1746,A952041
1746,A960395
1747,A906440
1747,A955438
1747,A970713
1749,A906442
1749,A942460
1749,A929076
1749,A994891
1749,A915460
1750,A906443
1752,A906445
1753,A906446
1755,A906448
1756,A906449
1758,A906451
1759,A906452
1759,A967587
1760,A906453
1762,A906455
1762,A926138
1763,A906456
1765,A906458
1767,A906460
1767,A941039
1768,A906461
1771,A906464
1772,A906465
1773,A906466
1773,A931040
1774,A906467
1775,A906468
1775,A913377
1775,A920068
1775,A982708
1777,A906470
1777,A960015
1778,A906471
1778,A987011
1778,A937106
1778,A952964
1778,A961786
1778,A996032
1779,A906472
1780,A906473
1781,A906474
1781,A962447
1782,A906475
1783,A906476
1784,A906477
1784,A916720
1784,A942538
1784,A978878
1786,A906479
1786,A965846
1786,A959487
1786,A941300
1787,A906480
1789,A906482
1789,A991530
1789,A973305
1790,A906483
1790,A939809
1791,A906484
1791,A931476
1792,A906485
1792,A917773
1793,A906486
1795,A906488
1795,A987059
1796,A906489
1796,A962151
1800,A906493
1801,A906494
1801,A950194
1801,A908609
1801,A997039
1802,A906495
1803,A906496
1806,A906499
1806,A973932
1806,A995231
1806,A929384
1806,A961906
1806,A998998
1807,A906500
1811,A906504
1812,A906505
1812,A938324
1812,A975315
1813,A906506
1813,A988956
1814,A906507
1814,A930961
1815,A906508
1815,A933493
1815,A963114
1816,A906509
1816,A930876
1817,A906510
1817,A908246
1818,A906511
1818,A904858
1818,A916432
1819,A906512
1820,A906513
1820,A942421
1820,A929249
1823,A906516
1823,A932465
1823,A964360
1823,A908061
1824,A906517
1826,A906519
1827,A906520
1828,A906521
1828,A915766
1830,A906523
1830,A957690
1833,A906526
1833,A923198
1833,A951016
1833,A964354
1834,A906527
1837,A906530
1838,A906531
1838,A949848
1838,A952656
1838,A916611
1840,A906533
1840,A968910
1840,A975611
1840,A955890
1841,A906534
1841,A993000
1841,A953883
1841,A946471
1841,A941567
1842,A906535
1842,A953942
1842,A953910
1845,A906538
1846,A906539
1846,A994287
1846,A955867
1849,A906542
1849,A908106
1849,A912835
1856,A906549
1856,A931071
1856,A970385
1858,A906551
1858,A953814
1858,A962274
1858,A915948
1863,A906556
1863,A959788
1863,A969522
1865,A906558
1865,A966983
1865,A968490
1865,A995794
1865,A927666
1865,A956097
1866,A906559
1866,A985059
1866,A939846
1866,A992084
1869,A906562
1870,A906563
1870,A952625
1870,A957810
1872,A906565
1872,A969805
1873,A906566
1874,A906567
1874,A935035
1874,A965137
1874,A998111
1874,A953867
1875,A906568
1875,A956820
1876,A906569
1876,A974340
1881,A906574
1881,A975229
1882,A906575
1884,A906577
1886,A906579
1887,A906580
1887,A928318
1887,A936441
1887,A929527
1887,A980719
1887,A963404
1887,A913760
1887,A913134
1889,A906582
1889,A941185
1890,A906583
1893,A906586
1893,A976886
1894,A906587
1895,A906588
1895,A992796
1899,A906592
1899,A959605
1901,A906594
1901,A978744
1901,A997501
1901,A980144
1901,A912863
1901,A942672
1901,A970990
1905,A906598
1905,A908139
1905,A990840
1906,A906599
1906,A914727
1906,A916204
1906,A984101
1906,A985703
1909,A906602
1911,A906604
1913,A906606
1916,A906609
1917,A906610
1917,A926142
1918,A906611
1918,A950828
1919,A906612
1919,A927702
1919,A932388
1919,A974702
1921,A906614
1921,A991839
1923,A906616
1923,A959793
1923,A906339
1925,A906618
1925,A923324
1925,A952140
1926,A906619
1928,A906621
1931,A906624
1931,A906720
1932,A906625
1933,A906626
1933,A938264
1934,A906627
1936,A906629
1937,A906630
1937,A942486
1937,A909140
1937,A958715
1938,A906631
1941,A906634
1942,A906635
1943,A906636
1943,A956979
1943,A996784
1944,A906637
1946,A906639
1946,A962296
1947,A906640
1947,A906113
1947,A991532
1947,A921601
1948,A906641
1949,A906642
1949,A928756
1949,A981104
1951,A906644
1951,A915314
1951,A925953
1951,A982270
1952,A906645
1952,A991289
1952,A987410
1952,A970641
1952,A928451
1952,A965040
1952,A975882
1952,A944858
1952,A911426
1952,A920636
1952,A992593
1952,A948238
1952,A930795
1952,A990934
1952,A970542
1952,A940803
1958,A906651
1958,A918075
1958,A935588
1959,A906652
1959,A968074
1960,A906653
1962,A906655
1962,A992280
1962,A974429
1962,A978723
1964,A906657
1965,A906658
1965,A985996
1967,A906660
1968,A906661
1968,A946947
1970,A906663
1971,A906664
1971,A940851
1972,A906665
1972,A925579
1973,A906666
1974,A906667
1975,A906668
1976,A906669
1976,A972809
1976,A996423
1977,A906670
1978,A906671
1979,A906672
1980,A906673
1980,A957688
1980,A998820
1981,A906674
1982,A906675
1983,A906676
1983,A942654
1983,A965024
1983,A983376
1983,A950160
1987,A906680
1987,A935843
1989,A906682
1991,A906684
1991,A932935
1991,A971849
1991,A961125
1993,A906686
1993,A926802
1994,A906687
1996,A906689
1996,A967851
1998,A906691
2002,A906695
2002,A911506
2002,A964530
2004,A906697
2004,A956867
2005,A906698
2008,A906701
2008,A943238
2008,A968518
2009,A906702
2010,A906703
2010,A985032
2012,A906705
2015,A906708
2015,A972328
2015,A922047
2015,A935892
2015,A979419
2016,A906709
2016,A949128
2016,A956925
2016,A977331
2016,A994540
2017,A906710
2017,A918203
2020,A906713
2021,A906714
2021,A954602
2021,A992838
2022,A906715
2022,A992376
2024,A906717
2025,A906718
2028,A906721
2028,A911378
2028,A940766
2028,A967811
2028,A989038
2028,A931808
2029,A906722
2029,A980983
2029,A966806
2030,A906723
2030,A936824
2033,A906726
2035,A906728
2037,A906730
2038,A906731
2040,A906733
2040,A920175
2041,A906734
2042,A906735
2042,A978888
2043,A906736
2043,A944787
2044,A906737
2046,A906739
2047,A906740
2047,A918194
2047,A930975
2050,A906743
2050,A990029
2050,A948479
2050,A947810
2050,A949296
2051,A906744
2051,A993481
2053,A906746
2053,A944876
2054,A906747
2056,A906749
2056,A922542
2057,A906750
2057,A926717
2057,A993434
2059,A906752
2059,A923066
2059,A923098
2059,A938940
2060,A906753
2061,A906754
2062,A906755
2063,A906756
2064,A906757
2064,A910109
2064,A962348
2065,A906758
2066,A906759
2067,A906760
2067,A983708
2068,A906761
2069,A906762
2069,A944348
2069,A967499
2069,A981456
2072,A906765
2072,A967413
2072,A932036
2072,A979166
2072,A951589
2074,A906767
2074,A976175
2074,A919808
2076,A906769
2077,A906770
2079,A906772
2080,A906773
2080,A959268
2080,A916335
2081,A906774
2083,A906776
2083,A915878
2083,A936763
2083,A992295
2083,A925504
2085,A906778
2086,A906779
2086,A986178
2088,A906781
2088,A923188
2092,A906785
2092,A986826
2093,A906786
2094,A906787
2095,A906788
2095,A962090
2096,A906789
2096,A965714
2097,A906790
2098,A906791
2098,A946020
2098,A954074
2098,A969017
2098,A921665
2098,A988696
2101,A906794
2101,A969058
2104,A906797
2105,A906798
2105,A974656
2105,A979884
2109,A906802
2110,A906803
2110,A924870
2110,A972089
2110,A994041
2110,A909962
2111,A906804
2111,A973112
2112,A906805
2113,A906806
2113,A996018
2114,A906807
2115,A906808
2117,A906810
2119,A906812
2120,A906813
2121,A906814
2122,A906815
2122,A950171
2122,A905329
2122,A920356
2124,A906817
2125,A906818
2125,A921050
2125,A997498
2126,A906819
2127,A906820
2129,A906822
2129,A931412
2129,A927560
2133,A906826
2133,A976459
2133,A934252
2133,A981451
2134,A906827
2135,A906828
2136,A906829
2136,A956340
2136,A959692
2136,A967164
2138,A906831
2138,A939051
2138,A988957
2139,A906832
2140,A906833
2141,A906834
2143,A906836
2143,A930183
2146,A906839
2146,A968537
2146,A970487
2147,A906840
2150,A906843
2151,A906844
2151,A930516
2151,A931118
2152,A906845
2152,A922190
2153,A906846
2155,A906848
2155,A918187
2155,A959397
2159,A906852
2160,A906853
2160,A972839
2160,A915239
2164,A906857
2167,A906860
2167,A905315
2168,A906861
2170,A906863
2172,A906865
2172,A911811
2172,A955629
2172,A943090
2178,A906871
2180,A906873
2182,A906875
2183,A906876
2184,A906877
2185,A906878
2186,A906879
2187,A906880
2187,A976789
2187,A980681
2188,A906881
2188,A925050
2189,A906882
2189,A912287
2189,A937382
2189,A988700
2191,A906884
2191,A965947
2191,A934571
2191,A964016
2192,A906885
2192,A929127
2192,A958307
2193,A906886
2197,A906890
2199,A906892
2199,A919844
2199,A970465
2199,A938626
2199,A942925
2200,A906893
2200,A982134
2201,A906894
2202,A906895
2203,A906896
2204,A906897
2204,A959587
2205,A906898
2205,A976666
2207,A906900
2209,A906902
2209,A976995
2211,A906904
2212,A906905
2214,A906907
2216,A906909
2216,A953382
2217,A906910
2219,A906912
2221,A906914
2221,A909112
2221,A937752
2221,A977922
2221,A989699
2221,A905485
2221,A926526
2222,A906915
2223,A906916
2223,A928879
2223,A930005
2223,A965637
2223,A988828
2223,A950164
2227,A906920
2228,A906921
2230,A906923
2230,A938702
2230,A942170
2230,A970693
2230,A990627
2230,A995393
2231,A906924
2233,A906926
2233,A912539
2233,A952491
2233,A971965
2233,A995661
2234,A906927
2235,A906928
2235,A917426
2236,A906929
2237,A906930
2238,A906931
2242,A906935
2242,A983734
2243,A906936
2243,A956300
2243,A979207
2243,A932975
2244,A906937
2245,A906938
2245,A972404
2245,A980039
2247,A906940
2247,A947748
2248,A906941
2250,A906943
2252,A906945
2252,A954137
2253,A906946
2253,A932649
2257,A906950
2258,A906951
2260,A906953
2261,A906954
2262,A906955
2264,A906957
2265,A906958
2267,A906960
2267,A930371
2267,A943720
2268,A906961
2268,A910952
2268,A970747
2268,A992261
2269,A906962
2269,A943162
2269,A949073
2270,A906963
2271,A906964
2272,A906965
2272,A909445
2272,A923041
2274,A906967
2280,A906973
2282,A906975
2282,A907365
2284,A906977
2285,A906978
2285,A926777
2286,A906979
2289,A906982
2289,A963566
2290,A906983
2291,A906984
2292,A906985
2295,A906988
2295,A970197
2295,A980599
2295,A977074
2299,A906992
2299,A963977
2299,A978217
2299,A958792
2299,A993704
2299,A937463
2300,A906993
2301,A906994
2301,A946369
2302,A906995
2302,A948839
2308,A907001
2308,A960661
2308,A979122
2308,A967807
2310,A907003
2310,A926679
2310,A961032
2311,A907004
2311,A924970
2311,A913482
2311,A938888
2312,A907005
2312,A963808
2313,A907006
2313,A933812
2313,A991871
2313,A961167
2315,A907008
2316,A907009
2317,A907010
2320,A907013
2321,A907014
2322,A907015
2322,A966015
2323,A907016
2323,A991250
2323,A946504
2324,A907017
2324,A976422
2325,A907018
2326,A907019
2328,A907021
2329,A907022
2329,A969743
2329,A936620
2331,A907024
2331,A958140
2332,A907025
2333,A907026
2333,A956217
2333,A945451
2334,A907027
2334,A964451
2334,A970774
2336,A907029
2336,A939029
2337,A907030
2337,A991509
2338,A907031
2338,A911834
2338,A982051
2339,A907032
2339,A930423
2341,A907034
2341,A991608
2341,A991885
2341,A998782
2343,A907036
2344,A907037
2344,A968378
2346,A907039
2347,A907040
2347,A986589
2347,A929941
2347,A918971
2347,A957967
2348,A907041
2350,A907043
2351,A907044
2351,A947308
2353,A907046
2353,A908001
2354,A907047
2355,A907048
2355,A986206
2355,A988149
2355,A992443
2355,A952053
2357,A907050
2358,A907051
2358,A936401
2359,A907052
2359,A960274
2360,A907053
2360,A979746
2360,A997106
2363,A907056
2363,A928876
2363,A957605
2363,A947728
2363,A945029
2364,A907057
2365,A907058
2365,A949041
2365,A977897
2367,A907060
2367,A930681
2367,A977343
2368,A907061
2368,A995977
2370,A907063
2370,A944470
2370,A958611
2372,A907065
2373,A907066
2376,A907069
2381,A907074
2381,A986080
2381,A991190
2383,A907076
2386,A907079
2386,A982394
2386,A948130
2387,A907080
2387,A933166
2387,A951936
2387,A969521
2387,A915377
2387,A934188
2387,A995184
2388,A907081
2389,A907082
2391,A907084
2391,A934238
2391,A968767
2394,A907087
2394,A924765
2394,A934686
2394,A965765
2396,A907089
2397,A907090
2398,A907091
2399,A907092
2399,A986896
2400,A907093
2402,A907095
2402,A905906
2403,A907096
2404,A907097
2404,A966978
2405,A907098
2405,A946468
2405,A926988
2405,A954943
2405,A980260
2405,A963059
2406,A907099
2408,A907101
2410,A907103
2410,A974678
2410,A955969
2411,A907104
2415,A907108
2416,A907109
2418,A907111
2418,A946561
2418,A980181
2419,A907112
2419,A917806
2420,A907113
2421,A907114
2421,A915028
2421,A969268
2422,A907115
2422,A966100
2423,A907116
2423,A995501
2423,A932217
2425,A907118
2425,A934399
2426,A907119
2427,A907120
2429,A907122
2429,A978892
2429,A959990
2430,A907123
2430,A968491
2430,A956320
2430,A994826
2431,A907124
2431,A918983
2431,A952945
2431,A958637
2434,A907127
2434,A950140
2436,A907129
2436,A931235
2436,A962558
2436,A963396
2436,A979894
2438,A907131
2439,A907132
2440,A907133
2440,A908663
2440,A966447
2440,A966255
2440,A983601
2440,A996832
2442,A907135
2443,A907136
2444,A907137
2445,A907138
2445,A913219
2445,A988874
2450,A907143
2451,A907144
2452,A907145
2454,A907147
2455,A907148
2455,A930760
2457,A907150
2459,A907152
2459,A945875
2460,A907153
2461,A907154
2463,A907156
2464,A907157
2464,A915310
2468,A907161
2469,A907162
2469,A912222
2469,A973672
2469,A996417
2469,A976874
2470,A907163
2470,A910480
2470,A918217
2470,A984803
2470,A957433
2471,A907164
2472,A907165
2473,A907166
2474,A907167
2477,A907170
2477,A908557
2479,A907172
2479,A969242
2479,A932478
2481,A907174
2482,A907175
2482,A913400
2483,A907176
2483,A958208
2483,A990755
2483,A911745
2483,A932544
2484,A907177
2485,A907178
2485,A909568
2490,A907183
2490,A907450
2490,A978343
2490,A932588
2490,A928977
2490,A909786
2491,A907184
2491,A919865
2491,A985841
2491,A956030
2493,A907186
2496,A907189
2501,A907194
2501,A975651
2501,A978043
2503,A907196
2504,A907197
2504,A965298
2504,A939332
2504,A947125
2505,A907198
2506,A907199
2507,A907200
2508,A907201
2508,A988530
2512,A907205
2513,A907206
2513,A995938
2513,A998602
2515,A907208
2516,A907209
2517,A907210
2518,A907211
2519,A907212
2521,A907214
2521,A981418
2521,A957835
2522,A907215
2523,A907216
2524,A907217
2524,A981079
2526,A907219
2526,A940749
2528,A907221
2528,A949411
2528,A970413
2528,A987422
2528,A969889
2531,A907224
2532,A907225
2532,A943521
2533,A907226
2533,A941907
2533,A948287
2533,A978065
2534,A907227
2534,A916271
2536,A907229
2536,A967060
2536,A930446
2536,A923052
2538,A907231
2539,A907232
2541,A907234
2542,A907235
2543,A907236
2543,A998230
2546,A907239
2547,A907240
2547,A922235
2548,A907241
2549,A907242
2549,A947551
2549,A977806
2550,A907243
2550,A928817
2551,A907244
2551,A930567
2551,A962731
2551,A957647
2552,A907245
2553,A907246
2553,A972916
2553,A964074
2554,A907247
2555,A907248
2555,A931609
2555,A937301
2558,A907251
2559,A907252
2560,A907253
2561,A907254
2561,A973087
2562,A907255
2563,A907256
2563,A935674
2563,A952696
2563,A976069
2564,A907257
2565,A907258
2566,A907259
2566,A908891
2566,A976531
2566,A977814
2567,A907260
2567,A992889
2568,A907261
2568,A921547
2568,A998029
2568,A940732
2570,A907263
2570,A947415
2570,A938926
2571,A907264
2572,A907265
2572,A962940
2573,A907266
2574,A907267
2574,A914958
2576,A907269
2576,A971207
2577,A907270
2578,A907271
2580,A907273
2580,A940365
2581,A907274
2582,A907275
2582,A972592
2582,A935477
2582,A918309
2582,A998411
2582,A994751
2582,A939399
2583,A907276
2583,A967155
2584,A907277
2585,A907278
2586,A907279
2589,A907282
2590,A907283
2590,A925458
2590,A981578
2591,A907284
2591,A956273
2592,A907285
2592,A959171
2592,A984566
2593,A907286
2594,A907287
2595,A907288
2596,A907289
2596,A948466
2596,A976070
2596,A911122
2596,A933666
2598,A907291
2598,A939478
2598,A969020
2598,A919183
2598,A961404
2599,A907292
2599,A994304
2599,A935622
2599,A928321
2600,A907293
2601,A907294
2602,A907295
2603,A907296
2603,A962840
2604,A907297
2604,A971346
2607,A907300
2607,A960304
2608,A907301
2608,A912003
2608,A969022
2608,A992987
2608,A961325
2610,A907303
2611,A907304
2612,A907305
2612,A925344
2612,A990101
2612,A986472
2612,A934979
2613,A907306
2614,A907307
2615,A907308
2616,A907309
2616,A912975
2616,A940786
2617,A907310
2617,A953169
2617,A965541
2618,A907311
2619,A907312
2621,A907314
2622,A907315
2623,A907316
2623,A960641
2624,A907317
2624,A928788
2624,A949811
2626,A907319
2629,A907322
2633,A907326
2633,A923044
2633,A945063
2634,A907327
2634,A962691
2638,A907331
2638,A953357
2639,A907332
2639,A992482
2641,A907334
2641,A967657
2641,A954444
2641,A980589
2644,A907337
2646,A907339
2646,A929473
2647,A907340
2648,A907341
2648,A925119
2648,A965009
2648,A935814
2649,A907342
2649,A966259
2649,A993070
2650,A907343
2650,A970127
2650,A905167
2653,A907346
2654,A907347
2654,A923689
2655,A907348
2655,A922724
2655,A984687
2657,A907350
2657,A949281
2657,A958446
2658,A907351
2659,A907352
2659,A908984
2659,A924537
2659,A967452
2659,A964812
2660,A907353
2660,A948355
2661,A907354
2661,A989130
2661,A943242
2662,A907355
2662,A942139
2665,A907358
2666,A907359
2666,A994753
2667,A907360
2668,A907361
2669,A907362
2669,A943001
2670,A907363
2670,A960709
2671,A907364
2671,A956233
2671,A958424
2671,A962657
2673,A907366
2673,A928987
2673,A974667
2674,A907367
2676,A907369
2677,A907370
2678,A907371
2678,A990078
2678,A919290
2678,A968567
2679,A907372
2682,A907375
2683,A907376
2684,A907377
2687,A907380
2687,A961288
2688,A907381
2688,A994629
2689,A907382
2690,A907383
2690,A930818
2692,A907385
2692,A977203
2697,A907390
2697,A906142
2697,A913699
2697,A942477
2697,A945741
2697,A909862
2700,A907393
2700,A951039
2700,A956668
2702,A907395
2702,A958260
2702,A936756
2702,A956227
2702,A967868
2702,A947341
2703,A907396
2704,A907397
2704,A991702
2704,A943013
2705,A907398
2706,A907399
2706,A995005
2707,A907400
2707,A969121
2708,A907401
2709,A907402
2709,A971577
2710,A907403
2711,A907404
2711,A951595
2712,A907405
2716,A907409
2718,A907411
2719,A907412
2719,A985377
2721,A907414
2721,A921367
2722,A907415
2722,A905839
2726,A907419
2726,A964309
2727,A907420
2727,A908310
2727,A914630
2727,A923945
2727,A922172
2728,A907421
2729,A907422
2729,A932222
2729,A944889
2729,A998977
2729,A935459
2730,A907423
2730,A925798
2730,A926282
2730,A954944
2730,A968098
2730,A920383
